text,label
prasad hegde ಆಂಧ್ರ eddare ಅಂದ್ರ ನಾಯಿ ತೆಲುಗು ಪ್ರೇಮಿಗಳ ಕನ್ನಡ ಸಿನಿಮಾ ನೋಡಿ ದರ್ಶನ ಸುದೀಪ ಪುನೀತ ಯಶ್ ರಕ್ಷಿತ ಶೆಟ್ಟಿ ದ್ರು ಸರ್ಜಾ ಶಿವಣ್ಣ heavy fan fellowing but ಇನ್ನೊಂದ ತೆಲುಗು ಸಿನಿಮಾ ನೋಡ ಚಿಕ್ಕಬಳ್ಳಾಪುರ ಜಾಸ್ತಿ,1
full havli idona bidi bro kannadigaru navinnu idivavala ,0
thilak kumar e ondu mathu saku bro kannada industry ge support ,0
shivaraj shivu ನಾನು ದೊಡ್ಡಬಳ್ಳಾಪುರ ಅಸಲಿ ಕನ್ನಡಿಗ,0
manju sonu ಅಭಿನಂದನೆ,0
ಮುಚ್ಚ ತು ನವರಿಗೆ ಹುಟ್ಟಿ ಥರ ಯಾವಾಗಲ ಸೌಂದರ್ಯ ಸೊಬಗ ಅವರ ಹಾಕ ರಾಜ್ ಕಮಲ್ ಒಂದ್ ಕನ್ನಡ ಹಾಕ,1
nandi parthasarathi ಸ್ವಾಮಿ ದೊಡ್ಡಬಳ್ಳಾಪುರ ರಾಜ ಕೇ ಗೌಡ್ರು owner ಆದ್ರ ಬಾಡಿಗೆ therater ಕೋಟಿ ದಿಂದ ತು ಸಿನಿಮಾ 3 ರಾಜ ಹಾಕಿದ,1
nandi parthasarathi ಮುಚ್ಚ ಮರಿ ದೊಡ್ಡಬಳ್ಳಾಪುರ ಇತಿಹಾಸ ಏನೋ ಗೋ ರಾಜ ಸಿನಿಮಾ ಹೊ ಕ್ ಇಲ್ಲ ವಾಸನೆ ಸರಿಯಾದ ಮೆಂಟ ಇಲ್ಲ ಅವಾಗ ಕನ್ನಡ ಸಿನಿಮಾ ಹಾಕೋ ನಮ್ಮ ಇಷ್ಟ ಇತ್ತ ತೆಲುಗು ಸೈರ ನರಸಿಂಹ ರೆಡ್ಡಿ ಹಾಕಿ ರಾಜ ಮರ್ಯಾದೆ ನೋ ಹೋಯಿತು,1
kiran r ಸಿನಿಮಾ ನೋಡಿ promotion ,0
shivaraj shivu ನೀನು ias officerಆ uneducated ಅಂತ ಹೇಳ್ತೀ but ನೆಟ್ಟ type ಮಾಡೋ ಬರ ಕುಡುಕ drinkers ಅಂತ ಅಲ್ಲ,1
superb song bgm super ,0
ಇನ್ನೊಂದ ಚರಿತ್ರೆ ಸೃಷ್ಟಿ ಸೋ ಸರ್ದಾರ,1
ಸೂಪರ್ ಸಾಂಗ್ ಹುಲಿಯ,0
those 850 dislikes are frome rashmika mandanna fans ,1
nija helbekandre ee song yako sync aagtilla movie trailer type ge ,1
bere level asn hands up ,0
supar stups ser ,0
super songnnn loved it ,0
ರಕ್ಷಿತ ಶೆಟ್ಟಿ ಸೈಲೆಂಟ ಕಿಲ್ಲರ್,0
pakka kannadigana movie super ,0
ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸ ಅವತಾರnಬಂದ ನೋಡು ನವಯುಗ ರಣಧೀರnಎಲ್ಲೇಲ್ಲು ರಕ್ಷಿತ ರಣ ಸಂಚಾರnಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸ ಅವತಾರ,0
just wowwwww ,0
ನಮ್ಮ ಕನ್ನಡ ಇಂಡಸ್ಟ್ರೀ ಲೋಕಕ್ಕೆ ತಗೊಂಡು ಹೋಗೊ ಸೀನಿ all the best rakshith sir,0
nice song i like ,0
asn ಖಂಡಿತ ಚರಿತ್ರೆ ಶೃ ಅವತಾರ,0
bgm super ide ಶೆಟ್ರೇ ,0
ಒಳ್ಳೆಯ ಹಾಡು ಹಾಡುಗಳ ಕೇಳ್ತ ಕೇಳ್ತ ಇಷ್ಟ ಆಗ,0
last nalli spoon na eseyodu pakka kudure krishna rishabshetty sir ,0
superb songsuperb making love you rakshith sir ,0
ravichandran vishnuwardha raajkumar shankar nag elruna onde sari nodidangaythu ,0
hindi version yelli ,0
super guru ella record break made madtira guru nivu i love sir ,0
ಏನ್ ಮ್ಯೂಸಿಕ್ ಕೊಟ್ಟ ಗುರುnim surrender ಟು ಲಿ,0
nice move in kannada ,0
hands up ರಕ್ಷಿತ ಶೆಟ್ಟಿ fans,0
lyrics artha adoru kay kaal aadsrappa ,0
siri gannadam galge haakbitallapa thu yaro ninu lo gelge kano adhu ,0
ola marma leay thu ola na promote maadoke isht dodd message haktyeno d boooos fans na nodi kalthkoavrella huttidaagle amman akkan antha pure kannada words kalthu bandirodu ,0
that voicenvp sirnvere level song ,0
super making super cinematography ,0
offter long back coming see kannada cinemanew multitalented shankarannakannadada gandu ,0
super song all the best from shivaraj kumar fans ,0
ನಿಜ ಅಣ್ಣ hands off to you ಧನ್ಯವಾದ,0
ಸಾಹಿತ್ಯ ಬರೆದಿದ್ದ ಧನ್ಯವಾದ,0
ossamslow poison kanro ,0
ನೀವು ಅದ್ಬುತ ಸಾಹಿತ್ಯ ತುಂಬ ಸೂಪರ್,0
ಅನವರತ mattu ಅವಿರತ eradu samana artha iro padagalu ,0
ಜೈ ಜೈ ಹೋ ಶ್ರೀ nnnn,0
ವಿಜಯ ಪ್ರಕಾಶ್ ಸಾರ್ ಸೂಪರ್ ಸಾಂಗ್ ಹಾಡ ತುಂಬು ಹೃದಯದ ಧನ್ಯವಾದ,0
b ajaneesh lokanath bgm stun bro ,0
1 on trending ,0
ನನ್ನ ಗೆಲ್ ಅನ್ನುತ ನಿಂದ ಓರ್ವ ರಾಕ್ಷಸnತಪ್ಪಲ್ಲ,0
ಕನ್ನಡದಲ್ಲಿ ಪಕ್ಕ ಬ್ಲಾಕ್ ಬಸ್ಟರ್ ಆಗುತ್ತ ಆ ಭಾಷೆಗಳ ಸರಿಯಾಗಿ ಪ್ರ ಮಾಡ್ತಾ ಇಲ್ಲ ಆ ಕಷ್ಟ,0
rajesh rao bari inta comments maadkond koothkolithuu inta cinema na kannadadalli prothsaha maadilla anta naachike aagbeku ,1
akshay kumar guru nan movie na first week theater nalli nodde i liked movie and referred my friends to see movie ಯಾರು ನೋಡ ಅಂಥ ಅಂದ್ರೆ ನಾನ್ ನೋಡ ಪ್ರೋತ್ಸಾಹ ಕೊಟಿ ಅಂಥ ಅಲ್ಲ ದಯವಿಟ್ಟ ನೋಡ ಮಾತಾಡಿ ನಮ್ mathadokke ಬರುತ,1
rajesh rao en maadodu asht bejaar aagideond olle cinema hesr maadlilvalla antabejar maadkobedi ,0
dhananjay kinyaje yen promotion madtare ivaru bengaluru bittu yelladru hogtara promotion madakkentamil ,1
manoj gowda ಮಲಯಾಳ ಸಿನಿಮಾ ಅಭಿರುಚಿ ತುಂಬಾ ವಿಚಿತ್ರ in a positive way ವಾದದ್ದು,0
promotion heg madodo anta kaliri ,1
namma janagalige taste illa avrige fighting ,1
ಬರೆಯುತ್ತಾ ಹೋದರೆ ಇದ ಸುದೀರ್ಘ ಲೇಖನ ಕ್ಷಣ ಅಪರೂಪದ ಸಿನೆಮಾ ಬರೆಯ ಅಪೂರ್ಣ ಸಿನಿಮಾ,0
sir naanu helabekiddanna thumba channagi helidira nimma mathugalashte sumadura hrudaya sparshi agide pls yelladru nodi 1 sala adru olle anubhava beku antha iroru ,0
super movie love madabardu guruuu ,1
ಕನ್ನಡದಲ್ಲಿ ಬರಹ ಬರೆದ ನಿಮಗೆ ನನ್ನ ಅಭಿನಂದನೆ ಸಿನಿಮಾ ಚೆನ್ನಾಗಿದೆ ನನ್ನ ಹೃದಯ ಮನಸ್ಸ ಮುಟ್ಟಿದ ಸಿನಿಮಾ ಒಳ್ಳೆಯದ,0
jeevan gowda ಧನ್ಯವಾದ ,0
thumba chennagide nimma abhipraya ,0
sar nim len nodida mele nim nija madthbeku sar plz call madi ,0
ನಿಮ್ಮ ಕನ್ನಡ ಬಳಕೆ ತುಂಬಾ ಸೊಗಸ ಸಿನಿಮಾ ನೀವು ಹೇಳಿದ ಮಾತುಗಳ ಅಕ್ಷರ ನಿಜ ನಿರ್ದೇಶಕರ ಸೃಜನಶೀಲ ಕಲಾತ್ಮಕ ಎರಡೂ ತರ್ಕ ನಿಲುಕ,0
but marketingu money spend maadbeku low budget eddaga kasta agutte ,1
edu public mistake alla bidi evara mistake eduone week ga 11 films release adre jana yavdanta nododuits totally mistake of film makers planning ,1
sir kfi ha kochkondu ogtayda ,1
rip kannada film chamberno proper plannings ,1
brother nange kanniranna control madlikke agalilla nanage nanna ammana nenapu kadtide jotege idu out of feeling ,0
ಮಕ್ಕಳ ಎಗ್ ಟೆನ್ಶನ್ ಎಸ್ಎಸ್ ಪಿಯುಸಿ ಮುನ್ನಾದಿನ ಮನೆ ಸ್ವಚ್ಛ ಮಾಡಿಕೊಳ್ಳ,0
nim manigu bandidna ,0
yar yaru ashwattama badukidanendu nambutero elli ondu like madi ,0
edu muda nabike nama jana enu betela ,1
nam karnatakdallu bandidru yavno huchha andkond nodoke hogilla ,1
nam oorigu bandidda nanu chicken biryani tinsi kalsde ,0
nija na thinking face thinking face thinking face ,0
nanagu hage ansate ,0
bro ee devru yallru india davre na athava india bittu ogallva ,1
ನಂಬಿಕೆ ಅಷ್ಟೇ,1
eppa all fake ,1
ಸತ್ಯ ದೂರವಾದ ವಿಚಾರ ಯಾಕೆ ಸುಳ್ಳು ಹೇಳುತ್ತಾರ,1
nammuralli bandidda nane oneup coffee bread kottu kalsde ,0
alla ri valmiki real life na khate bardidaro real khate bardidaro avnu ganeshana hattira barsiridu avaga ramayana mahabharata nadide ella haganta ashvataama badkidane anta hege nambtira astukku adu nadidide elvo namg gotte ella adu hege aahvataama badkidane anta heltira edu bidi nivu avna nodidira bandu kate helda anta ede alla nivu hogi kelidira avaru buildope ge helirbodu edu yarige esta agidiyo avru like madi ,1
ಆಶ್ವ ಇನೂ ಬದಕ,0
ಬೆಂಗಳೂರಿಗ ಬಂದ ಅಶ್ವತ್ಥಾಮ,0
kera togondu odebeku nana magana ,1
ee news reporters sutti balasi information helodanna dayamadi badalayisikolli ,1
ನಮ್ ಮನೆ ಬಂದ 2 ಬಿಯರ್ ಕುಡ್ ಕಳ್ಸ,0
pakka prufff kodi ,1
anna aswathama ge kannada barutta ,0
mast maga channel nalli baro anchor tharaane nimm voice idiyalla ,1
masth maga you tube channel nalli obba hudugana voice thara ede ,1
ಮಹಾಭಾರತ ಕಾಲದ ಭಾಷೆ ಯಾವುದ,0
ಇದೆಲ್ಲ ನಿಜ ಏಕ ಅಂದ್ರೆ ಮಹಾಭಾರತ ನಡೆದಿರುವ ನಮಗೆ ಗೊತ್ತ ಕುರುಹುnಶ್ರೀ ಕೃಷ್ಣನ ಹೃದಯ ಈಗ ಪೂರಿ ಜಗನ್ನಾಥ ದೇವ ಜೀವಂತವಾಗಿ ಇರುವುದುn ನಮ್ಮ ರಾಜ taxnಹಣ ದೋಚ ಆಸಕ್ತಿಯ ಹೊಂದ ಇಂತಹ ವಿಚಾರ ಯಾರ ತಿಳಿದಿಲ್ಲ,1
ashwathama ge korona bandru bandirabahudu ,1
nanna prakara badukira bhahudu adare media davari aa cotiyalli ashvattama na bage yake gottaglilla ,1
ಅಶ್ವತ್ಥ ನಿಗೆ ಎಷ್ಟು ಭಾಷೆ ಬರುತ್ತವೆ ಭಾಷೆ ಬರುತ್ತೆ,0
nijana edhu ,0
howdu bro nan nodidini tv yalli barthavne ,0
doctor avrige avana bahse hege gottu ,0
ನನಗೆ ಮಹಾಭಾರತ ತುಂಬಾ ಇಷ್ಟnಮಹಾಭಾರತದಲ್ಲಿ ಬರುವ ಪಾತ್ರ,0
nin tula malanaleya asvat nama avru yar kanigu kanskalake esta padala akaamat kandru noddavru ale satogtare antadrali avne band docter baklu badudnante nin avunmakanleua hogi nin anta gandu galge hog helu kate na ,1
nanu kuda ashwattamananna nodidini ,0
yavado yavado hakithira realu videos madi haki elwa edana neja agedre proove madi news ali haki ,1
ega ha ashvathama ellidhane ,0
and narayan swamy yaru yava uru ,0
nammaneg bandidda mare full party ,0
avanige savilla adre evagu edana ,0
ashvatthsma idre avana photo kalsi ,0
yelli tanka jana moodnambke bidalvo alli tanka inta shatnayakru useless videos haktane irrtare gurunmahabharata tumba olle moral story jeevanakke bekagiro tumba paata ide idralli adunella use madkondu olle jeevna madbeku aste nhindu muslim cristian etc etc yella naav naav madkondirodu yella manushyaru onde ,1
