text,label
ಅದ್ಬುತ ಕಲೆ ಸಾಹಿತ್ಯ ಸಂಗೀತ ಗಾಯನ,0
yes boss e film maatea 7 sala alla 10 sala nodidru bore aagalla ,0
troll stupid fans heno helkodthidallla adunna helkodo munche neenu kaltho henge irbeku antha suvar gandu anthidde ivga ninge baididke thika huritha ,1
tippa yappa supper ,0
yar guru ninusuper ,0
prithvi nayak nimma amman tulla suledeepa movie yavdu hit aagide helu recent aagi bandidralli ,1
really nyc sakath chenagi madidira nange esta aythu super riii adrallu tiktok dattu putra nna sakath roast madi heltini ,0
ಪ್ರೀತ ಪ್ರಾಣ ಬಿಡ್ತಾರೆ,1
thank you so much ,2
ದೃಷ್ಟಿ ನನ್ ಮೇಲಿಡ ತಪ್ಪ ನಿಜ ಮನರಂಜನೆ film nodo munchene ee song ista adavaru like madi,0
indian no1 bgm ,2
ಮೆಲ್ಲನೆ ನ ಎರಿ ಹಾಡು,0
nimm avvan tull kannag en tunni itkond nodi en randi magagna ,1
nice story accting super prajval devraaj ,0
bro sorry ond matu nang eetara troll madodu ella ishta agtirlilla first time nimm videos nodi sakkath kushiaytu nd you are video really give a good message ,0
hindi m bhi daal do yaaro ,2
love you shankar sir namage neevu beku sir matte neevu nammanna manaranjane maadi neevu illade iro kannada cinema naanu nodalla sir ,0
super r boss ,0
ಸಾಹಿತ್ಯ ಓದಿ ಹಾಡು ಕೇಳಿ ಆನಂದಿಸ,0
ಸೂಪರ್ ಗುರು ನಿಜ,0
all industries are going hands up 27kke avanu bandaga ,0
hoooo super guru nin voice bhal superrrr ,0
delete hadru nanu downloade made ,0
ಹಾ ದೇವರು ಒಳ್ಳೆಯವರ ಯಾವಾಗಲ ಕಷ್ಟ ಕೋಡ ಸರ್ ನಿಮಗ ಒಳ್ಳೆದಾ ಸರ್,0
ನಮ್ಮ ಕಾ ನೋಡಿ ಓದಿದವರ ಸಮಸ್ಯೆಗಳ ಬೇಗ ಪರಿಹಾರ ನಮೋ ನಾರಯಣ ನಮಃ,0
ನೈಸ್ ಚಿತ್ರ ಅವನೇ ಮಾನ್ ನಾರಾಯಣ ಸೂಪರ್ ರಕ್ಷಿತ ಶೆಟ್ಟಿ,0
ಚಂದ ಶೆಟ್ಟಿ ಟ್ರೊ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
malayalis pore ,2
sir ನಮಸ್ಕಾರ ಕಲಿಯುಗ ಅಶ್ವತ್ಥಾಮ ಇದ್ದಾರೆ ಅಂತ ಹೇಳಿದ ಎಲ್ಲಿ ಇದ್ದಾರೆ ನಾವು ನೋಡ ನ ನೊಡ ಅಂತಾ ಅಗ sir,0
i am full happy bro rolling on the floor laughing rolling on the floor laughing ,2
rakshit shetty superb ,0
darshan sir swalpa sahaya madidare ,0
ಮಸ್ ಹಾಡು,0
super sir namge thumba istavada kathe nam parents ge kelisbeku aadastu bega idanna ,0
ram jnh mnr ss ,2
barri dabba movie ne unn maado du ,1
ಪಕ್ಕ ಚರಿತ್ರೆ ಸೃಷ್ಠಿ ಸೋ ಅವತಾರ,0
sir naanu visakhapatnam li iradhu ,0
yar muje ye movie hindi me dekhni hai ,2
real life great sir ,0
manju sonu ಅಭಿನಂದನೆ ,0
bro hindi language pls ,2
ha sanchari vijay waiting to see him ,2
ಆವಾಗ ಹಾಡು ಕೇಳಲಿಲ್ಲ ಅಂದ್ರೆ ಏನೋ ಮಿಸ್ ಮಾಡಿದ ಆಗುತ್ತೆnslow poison,0
inspired from korean movie midnight runners ,0
ಚಂದ ಶೆಟ್ಟಿ ಟ್ರೊ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
gadag our city ,2
awsome movie must match movie ,0
thanks for likes ,2
kannada film industry avaru sir solpa nodi rii yen madta ididra inta ashvath sir avara maga ondu sanni veshe dalli kalsa kodi ,0
yes nam ura hudgange mosa madi hodlu amele nam karnataka okay avmana madidlu avlige yakadru hode ansbeku ,1
i hate tiktok mobile thagondagindanu install made illa i hate this ,1
howdu gurunadre climax papa ,0
ಸಿನಿಮಾ ಬಿಡುಗಡೆ ಮುನ್ನ ಹಾಡು ಬಿಡುಗಡೆ ಮಾಡ ಕನ್ನಡ ಇಂಡಸ್ಟ್ರಿ ಇಂದ ಸಾಧ್ಯ ಅವನೇ ಮನ್ನಾ ನಾರಾಯಣ,0
dis like hakorge ond math hekok esta padthini nimig esta agilla andre sumne erbod alva yak sumne dislike hakthira ade bere bhashed est kacchada edru like hakthira alva nimmanthor erodrindane kannada movies ast hesru madtha illa ,1
next level quality ,2
le ganduntikamucchunnee tara worst song nin kayalli madakke agutta ,1
e song ero range ge 3to5 millone agbekittu ,0
ಚಿತ್ರರಂಗದ ಧನಿಕರ ಎಲ್ಲಿದ್ದ ನಾಲ್ಕು ಜನ ಸೇರಿದ ಸಾಕು,0
ರಶ್ಮಿ ರಕ್ಷಿತ ಶೆಟ್ಟಿ ಬೆಳವಣಿಗೆ ನೋಡಿ,1
kelsa maddidare anna modiji ,0
chalu ati nataka ,0
super togari tippa ,2
previous video dalli sai kumar diolauge ,0
hands up to vijaya prakash sirr ,2
en ಕ ಗುರು ಎಲ್ ಇರ್ತ ನೀವೆಲ್ಲ ಸೂಪರ್,0
hands up 308k likes nbelageddu 308k likes ,1
best episode sir ,2
super sir baigla sir ,0
tik tok shata ,1
yakebdre krishnana shapa aduke ,0
hidden detail in trailer of avane srimanarayanan ,0
elli politics jasti and beliyokke bedalla hotte kirchu padthare ,1
all fake bro nija vishaya maatra heli bro ummane janara manasalli sullu nambike yanna huttisa bedi plzzzz ,1
ಸೂಪರ್ ಸಾಂಗ್,0
ನಮ್ಮ ದೇಶದಲ್ಲಿ ಇದ್ದು ನಮ್ಮ ದೇಶದ ಅನ್ನ ತಿಂದು ದೇಶಕ್ಕೆ ಲಾಭ ಮಾಡ್ತಾ ಇದೀರ ನಾಚಿಕೆ ಆಗ ಹಿಂತ,0
dislike kon kiya re m₹0d hugging face ,1
le maraya ninu nijavaglu hero kano super mama ninna madirodhu video smiling face with hearts ,0
super song smiling face with hearts smiling face with hearts ,2
super tippa i like video i love video ,2
sharath t urkondu sayri sulemakalla 1 year 3 blockbuster boss ,1
bro nim editing spr nan nim videos fan e video dali heliro song matra spr ,0
ಸಾಂಗ್ ಸೂಪರ್ nಮ್ಯೂಸಿಕ್,0
howdu brother nanu tv nalli nodidde evru elidnella avru elidru ,0
ಕೆ ಸಾಮ್ರಾಜ್ಯ ಕಟ್ಟ nಅವನು ಅದಕ್ಕಿಂತ ಸಾಮ್ರಾಜ್ಯ ಕಟ್ಟ ಪಕ್ಕ n,0
namma manigu banndidda ashwathama ,1
ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ asn,0
sachin y s ik pakka avara irtar ,0
prajwal look is different ,0
like 1m ,2
ಟ್ರೈ ತುಂಬ ಚೆನ್ನಾಗಿದೆ ನಿಮ್ಮ ಚಿತ್ರ ಒಳ್ಳೆ ಯಶಸ್ವಿ ಆಗ್ಲಿ,0
ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸ ಅವತಾರ,0
brazil ಕಂಪನಿ ಬಂದು 4 ವರ್ಷ ಬಾಗ್ ಮುಚ್ಚು ಕಾರಣ ಲೋಕ accountant ಕೈ ಯಿಂದ ತಿಂದ,0
super songs bro ,0
vote for kuri prathap ,2
ನೀವು 652 ಸಿನಿಮಾ ವನ್ನು ರಿಯಲ್ ಸ್ಟೋರಿ ಅಂತ ಯಾಕೆ ಸುಳ್ಳು ಹೇಳಿದ್ದ,1
ಕಾಂಗ್ರೇಸ್ ದೇಶದಲ್ಲಿ ಜಾತಿ,1
nakkan benki guru ,0
first like ,2
heart touching comment nne kelsa aagbeku ,0
sir ond compeny yalli kelsa madidra gov employes labor officer bookmadkond laber ge 5000 salry kotre employe mane est kasta alva yava gov sarilla sir nav egga comment madkondu saibeku aste ,1
bhimsen baburao waghe bhimsen waghe ,2
siddesh kumar thankyou sir ,2
ಕನ್ನಡ ಚಿತ್ರರಂಗ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸ ಅವತಾರ,0
movie is too good ,2
ಅಚ್ಚ ಕನ್ನಡ ಸಾಂಗ್ ಸೂಪರ್,0
looks like it is a suspense movie ,2
d boss fanzzz in sakaleshpur ,0
saraswathipk baby swathi ,2
ಗುರು ನಿಮ್ ಡೌಟ,1
no way chance illa ivaga elli edane proof kodi nambteevi ,1
who is here after 17 million nಕನ್ನಡ ಸಿನಿಮಾ ಬೆಳೆಯ,0
sakkatt agine kyakirsi ugdidira sir ,0
most liked kannada movie songsn1 ,2
ರಕ್ಕಸ ಬೇಟೆಗಾರ you nailed it,2
qdvfs67tr 9 ,2
adi and dia ,2
ಮೊಸರು ನನ್ನ ಮಗನ ಫಸ್ಟ್ ಟ್ರೋಲ್ ಬ್ರೋ ಟಿಕ್ ಟಾಕ್ ಸೂಳೆ ತಿಕ ಬ್ರೋ,0
asn movie na 1st day 1st show nodoru like maadi ,0
thanks you sir ,2
gaurish akki studio please all over karnatakadalli 150 theater alli re release maadodakke heli diya movie annu ,0
kathe tumba ista aythu ,0
ವಿ ಪಿ ಸರ್,0
hands upn tamil nadu ,2
bro super bro amazing speech ,2
rashmika haters like madi ,1
ಚಂದ ಶೆಟ್ಟಿ ಟ್ರೊ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
anna sakatagi matadidya i like you anna ,0
gentleman sir nevu ,0
superb song ,2
shambhu baligar sir superrrrrrrrrrrrrr ,2
i love you ,2
super song and super dance ,2
super lines bro ,2
superrrrrrrr agi heliya anna tq you so mach video ,0
ಖಂಡಿತ ಮಾಡೋಣ bro,0
ನೀನು ಧರ್ಮದ ಬಾ ನಿನಗೆ ಗೊತ್ತು ಹೆಲ್,0
ನನಗೆ ಕಾಣುವ ತಪ್ಪು publicity ಮಾಡದೇ ಇದ್ದ,1
you missed duniyaa movie ,2
one time kelidre average ansatte ,0
e video na unlike madoru nijavaglu kannads davaru ala ,1
kgf chaffer 2 beda bare baku ,0
innu ide avrige bro super roast ,1
ಅಪೊಲೊ ಆಸ್ಪತ್ರೆ ಸೇರಿಸಿದ ಸರಿ,0
nanage ಅನ್ಸುತ್ತ ವೀಡಿಯೋ ವನ್ನು ರಶ್ಮಿಯ ಮಂದ ಫ್ಯಾನ್ deslike ಮಾಡ,0
karnataka one state but many world ,0
nandi parthasarathi nanna shanta samana bollywood hollywood sulemagne modlu ninna ಮಾತೃಭಾಷೆ ಬೆಳಸು adu yare hero aagli ,1
song hosa tara feel kodute ,0
prathiyobbara ಜೀವನ da ಆಸೆಗಳು ,0
kakka is ossm lol ,0
ತುಂಬು ಹೃದಯದ ಶುಭಾಶಯಗಳ ಕನ್ನಡ ಚಿತ್ರರಂಗದ ಅಭಿಮಾನಿಗಳ,0
mithun kudla andh dani ,2
gud job nim nirdharakke nimma kelasakke namma gowrava namaskara kanditha nimge olle role kodo buddi nirdeshakarige haagu kannda industry ge barabeku ,0
sorry theaters ge bardiddakkebest movie ,0
ನಮ್ d boss ಶಾಟ ಕ್ಕೂ ಸಮ ಇಲ್ಲಾ ಅವು ಫಿಲಂ ಅಷ್ಟು ಎಕ್ಸ್ ಆಗಿಲ್ಲ ತು ಮಾತಾಡ ಹಾದರ ಮಗನ lo mari evrella one film madi buildup tagotare ಅವ್ರು ಫಸ್ಟ್ ಫಿಲಂ ಅಲ್ಲೇ ಕ್ರೇಜ ಹುಟ್ಟಿ ಹಾಕಿದ ಅವ್ರು ಫಸ್ಟ್ ಫಿಲಂ ಮೆಜೆಸ್ಟಿಕ ಫಿಲಂ ರಿ ಆದಾಗ ನಿನ್ ತುಣ್ಣಿ ಇನ್ನು ಬಲ್ ಇರ್ ಗೂಬೆ ತು ಹುಟ್ಟಿದ ಬೋಳಿ ನಿಮ್ಮ ಅವ್ವ ಸೂಳೆ,1
entertainment gaming okkk ,2
ಚಿತ್ರದ climax ಏ ಚಿತ್ರ ಮಂಕಾಗ,1
ŕävîñđŕå02gøwđřú ನೀ ತುಲ್,1
views got struck ,2
his a bang bang ,2
anjali devi hi ,2
ತೂಗ ತಿಪ್ಪ ಉತ್ತರ ಕರ್ನಾಟಕ ಜಾನಪದ ಹಾಸ್ಯಮಯ ಕಥೆ ತುಂಬಾ ಅದ್ಬುತ,0
swag ka baap rakshit shetty ,2
v c r guru edunna modlu bale fansge helu avru start madidare nau end madthivi ,0
sirnivu superb sir ,0
ನಿಜ ಹೇಳಿದ್ರ ಸಬ್ ಇರೋದ ಮೂರು ಲಕ್ಷ ಆನಂದ ರಿ ಮಾಡಿದರೆ ಒಡೆಯ ಸಾಂಗ್ ಮೀರಿಸ,0
sar super song ,2
ನಿಜ ಈ ಆಚರಿ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಸುಳ್ಳು ಮುಖ ಸುಳ್ಳು ಮುಖ ಸುಳ್ಳು ಮುಖ ನೆ ಮುಖ ಮುಖ ಮುಖ ಮುಖ ಕೌ ಟೋಪಿ ಮುಖ ಕೌ ಟೋಪಿ ಮುಖ ಕೌ ಟೋಪಿ ಮುಖ,1
e mathu ,0
day ge 600k views nen haavli guru ,0
troll monsterkannada nim amman kalsu thoristhini ,1
signature step is ultimate ,2
ಇಲ್ಲ ನಿಮ್ಮ ವಿಜಯ ಯಾತ್ರೆ ಪ್ರಜ್ವಲ,0
elru nodle bekadaa video ,0
citizen408 ok bro ,2
ondu trailer cut madak saryag barallatrailet nodokke kasta agthide ,1
troll monsterkannada nim ammange nan hakde tunne nathangi siktale avl na vrdashramkke serstini yakandre ninge nodkollake yogyate illa adukkehogo jumper chupper ,1
so 374 jana rashmika fans music video nodidare illi ವರಗೆ ,0
ವಿಡಿಯೋ ಇದೆಯಾ ತೊಗರಿ ತಿಪ್ಪ,0
ಕೌಶಲ್ಯ ಇದ್ದವರ ಸಂಖ್ಯೆ ಇಲ್ಲ ಸರ್ ತುಂಬಾ ಪ್ರತಿಭಾವಂತರ influence ಪವರ್ ತುಂಬಾ ನಮ್ಮ ದೇಶದಲ್ಲಿ influence ಇಲ್ಲ ಅಂದ್ರೆ ಯಾ ಮೂಸಿ ನೋಡ ನಮ್ಮ ದೇಶದಲ್ಲಿ ಕೌಶಲ್ಯ ಇದ್ದ ಸಿಗ್ತ,1
ಕನ್ನಡ ನಾಡಿನ ಕೀರ್ತಿ ಜಗತ್ತಿನೆಲ್ಲೆಡೆ ಹರಡ ಅಂತ ಬಯಸುತ್ತೇನೆ,0
thankz bro troll alla bro roast ,0
nav gottala d boss fans ,0
yes re release madbeku ,0
hands up super song ,2
boring song astu power illanot like kgf ,1
sweekar gowdaadyaru badavarige uta sigtilla ande yallo naa place n mobile number kalsu nnim mane hatra tane ,1
sakath beatsmatte matte kelabeku anno song ,0
ಸೂಪರ್ story kannada savira ,0
ದಿನ ಹತ್ತು ಗಿಂತ ಎಚ್ಚ ನೋಡ್ತಾ ಇದೀನ ಮಸ್ ಬ್ಯಾ ಮ್ಯೂಸಿಕ್ ಚಿಂದಿ ಚಿತ್ರಾನ್ನ,0
mahesh sanagoudar bhagojikoppa ,0
ನೂರ ಕೋಟಿ ಭಾರತ ಅಲ್ಲ ಇಡಿ ವಿಶ್ವ,0
waiting for the filmನೋಡಲು ಕಾತುರ,0
next leval movie in prajval ,2
super making super cinematography ,0
guru same feeling ,2
pap pabap pap pabapabapapntin ti din tin tiditididinnread in a flownnadditcted ,2
guru despande olle director kate na channagi toeisutare ,0
ajith s shetty nanu karthik shetty manglurininda ,0
i think sanskrit ,2
s super chamayya mestre nimma valletana ,0
every day i am listening ,0
appu boss kade enda asn movie ge full support edhe ,0
amazed amazing amazefull ,0
ಸೂಪರ್ ಕಾಮಿಡಿ ಸ್ಪೀಚ ಬ್ರದರ್,0
ಸಿನಿಮಾ ಐದಾರು ಹಾಡುಗಳ ಇಡುವ ಕಾಲದಲ್ಲಿ ಈಡಿ ಸಿನಿಮಾ ಕಥೆ ಹಾಡಿನ ಆಡ ಯಾರ ಹಾಡ ಕಾಯುತ್ತ,0
super movi yallru nodi tumbba tumbba istavada movi ,0
waiting asn ,2
india kudda munde baruthe but latenavella odmele ,0
ಅವಾಗ ಕ ದರ್ಶನ ಇವ್ರ ಬಂದು ಕೆಡ,1
12 dislikes by gandu nanmakalu ,1
ta bro your ginias ,2
ರಾಜವಂಶದ ಅಭಿಮಾನಿಗಳ ಕಡೆ ಇಂದ all the best,0
tik tok vade gala ,2
le tukali like dislike janakke bittaddu ,1
nyc bro ,2
ayyo guru yelli tanka jana moodnambke bidalvo alli tanka inta shatnayakru useless videos haktane irrtare gurunmahabharata tumba olle moral story jeevanakke bekagiro tumba paata ide idralli adunella use madkondu olle jeevna madbeku aste ,1
ತುಂಬಾ ಅದ್ಭುತ ಕತೆ,0
ಚಂದ ಶೆಟ್ಟಿ ಟ್ರೊ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
bossu bgm dance ,2
ತೊಗರಿ ತಿಪ್ಪ ಸುಪರ್ ಕಾಮಿಡಿ,0
prithvi nayak ಅದಿ ನಿಮ್ಮ ಲ ಹೆಂಡ್ತಿ ಅನುಮಾನ ಪಟ್ಟು ಡೈವರ್ ಮಾಡ ಹೋಗಿದ್ದ ಯಾರೋ ಬುದ್ದಿ ಹೇಳಿದ ಗಂಡ ಗಂಡ ಜಗ ಮಿಂಡ ನಿಮ್ಮ ಕಾಮಣ್ಣ ಲ ಬಳೆಗಾರ,1
dhee pu lo goobe rama artha iro hage enadru helodidre helu sumne tirukalandi thara koribeda madu annodu kriyapada anta nanagoo gottu adre madu annodara jote ondu namapada irbeku agle vakya sampoornavagodu kelasa mdu ,1
ರೀ ಮೂವಿ ತಮಿಳ್ ವಿಶಾಲ ದು ಅಲ್ವಾ,1
rashmika thulli irve ankoavro ondu like ,1
kannada super song ,0
jai d boss appu ,0
lo gube do not compare anyone yellaru namma kannada super star ,1
chandra kanth naa siggappu manithan ,2
ಉರ್ ನಿಂತ್ ಕನ್ನಡದವರ ಚರಿತ್ರೆ ಬರೀತಾರ ಅಂತ ಗೊತ್ತಾಗ ಕಿಡಿಗೇಡಿ,1
bro game yavdu adu ,0
ತುಂಬಾ ಖುಷಿಯ ಕೇಳಿ,0
kannadigaru s uh ,0
38 m ,2
ಸರಿ ಬುಡ್ ಅಣ್,0
ಸೂಪರ್ ಹಾಡು ಕನ್ನಡದ ಅಭಿಮಾನಿಗಳ ಸಿನಿಮಾ ತಂಡ ಆಲ್ ಬೆ,0
well message guru ,0
rakshith shetti luck like shankarnag ,1
hindi song bittilva ,0
super creative kannadiga ,0
ಓಳ್ಳೆ ಕಥೆ ವರ್ಷ ಆಗ ಕೇಳಿ,0
super movie super songs ,0
idhu charitre srushtisuva avataara ,0
ಏನ್ ಸಾಂಗ್ ಗುರು ಮಸ್,0
ಚಂದ ಶೆಟ್ಟಿ ಟ್ರೊ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
super trailer praju anna ,0
ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸ ಹವಾ ಜೋರಾಗ ಭಾರತೀಯ ಚಿತ್ರರಂಗ ವಿಷಯ,0
hands upstarstruck nyuvarathnaa update on december 31stjai drrajkumar ,2
ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸುವ ಸಿನಿಮಾ ನಂಬುವವರ ಲೈ,0
nandi parthasarathi nandini anta itkondidya nen hengsarolling on the floor laughing rolling on the floor laughing nellelo hogbeda matter bage matado childechanagiro film na chanagila antyala adrale gotagute enta kachda nenu anta bereourna aadre belsu ilwa tepug irunim appa amma nu bereourna tulkonde bandirbeku adke nenu hinge ,1
reginald kelly kannada da bagge sumne matadidreincludes people too adu namgu naatutte ,1
heroheroin very good ,2
ಚರಿತ್ರೆ ಸೃಷ್ಟ ಅವತಾರ,0
hands up super song ,2
adu nambike ashte ,0
after marakkar trailer ,2
hlo bro even i uninstalled at stupid app ,1
bindhu gowda ge sariagi madidera ,1
copycat raja rakshith shetty ,1
f m s rakahith is shit man ,2
super conceptnreally prajwal devaraj eetara cinema select madi madtare ankondirlilla super concept ,0
tq super sir ,2
bro yav game ,0
ತುಂಬಾ ಒಳ್ಳೆಯ ಹಾಡು,0
dislikers are not real kannadigas ,1
ಚಂದ ಶೆಟ್ಟಿ ಟ್ರೊ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
enadru public help ago vishayada bagge mathadi ivaga jana thumba buddivantharagidare ,1
super movie i like it ,2
yes yes yesloveyou gesture ,2
superb song liked it ,0
g d yatheesh good job bro ,2
ya bro true ,2
ಚಿತ್ರರಂಗ ಸಂಚಲನ ಮೂಡಿಸ nಯಾರ್ ಯಾರ ಬಾಸ್ ಅಲ್ಲ ನಿಮ್ಮ ಸಿನಿಮಾ ಚೆನ್ನಾಗಿ ಎಲ್ಲರೂ ನೋಡ ಬಕೆಟ್ ಮೂಲೆ ಹಾಕಿ ಇನ್ನೊಬ್ಬ ನಟ ಬಂದು ಹೇಳಿದ ಅಂತ ಯಾರು ಸಿನಿಮಾ ನೋಡ ನಿಮ್ಮ ಅಭಿನಯ ಕಥೆ ಮನೋರಂಜನೆ ನೋಡಿ ಬರ ಅಷ್ಟೇ nಶುಭವಾಗಲಿ,0
manjunatha manju ,2
ತೊಗರಿ ತಿಪ್ಪ ಕಥೆ ತುಂಬಾ ಜ ಮುಡಿ ಬಂದಿದೆ,0
super jai d boss ,2
bro neevu helodhu correct naanu kooda tik tok uninstall maadidiniadre bad words jaasthi use maadbedi bro ,0
nkn benki songasn ,0
sushma prasad thank uu ,2
ತುಂಬಾ ಚೆನ್ನಾಗಿ ಮೂಡಿಬಂದ ಶುಭ ಪ್ರಜ್ವಲ ಭಾಯ್ ಬಾಸ್ ಭಕ್ತ,0
diya sandalwood new queen ,2
yavado yavado hakithira realu videos madi haki elwa edana neja agedre proove madi news ali haki ,1
ashwathamana bagge thiliyalu raktha rathri emba yakshagana nodiri ,0
mahantesh goudar ಕನ್ನಡ ಸರಿಯಾಗಿ ಟೈಪ್ ಮಾಡುವುದನ್ನು ಕಲಿ ಆ ಧರ್ಮದ ಉಪದೇಶ plzzzzzz,1
tik tok beda namge ,0
super agi baidry anna good talking ,0
ಚಿಂದಿ movie ಗುರು,0
udupi inda yarella bandiddiri ,0
lalkrishna s ಹೋಲಿ,2
sar bedi duty madali taraget miss agote ,0
kelta kelta finally idu kick kodtu excellent ,0
edralli nivu enu overagi mathadilla bro ,0
first time kannada movie film video song full bittirodu ,0
yen super song guru20 times kelde innu kelbeku anstidebgm super ,0
anjali devi hi ,2
ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸ ಅವತಾರ nಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸ ಚಲನಚಿತ್ರ nಹೌದು ಹುಲಿಯ,0
super duper hit ,2
super answer s ,2
ಮಾದರಿ ಬದುಕು ಅವಕಾಶ ಕಳೆದ ನಟರು ಮಾನಸಿಕ ಸ್ಥಿ ಕಳೆದುಕೊಂಡ ದುರಂತ ಅಂತ್ಯ ಕಾಣ ಮಾಡ ಸಾವಿರ ಕೆಲಸ ಯಾವುದು ಸಣ್ಣ ಇದನ್ನ ಅರ್ಥೈಸಿಕೊಂಡ ಹೆಮ್ಮೆಯ ಬದುಕು ಬದಕ ಮಹನೀಯರ ಅಭಿನಂದನೆ,0
super guru idhu actually chennagirodhu ,0
niceeeeeee vidio bro ,2
anjali devi super ,2
ಸಾಮಾನ್ಯ ಮನುಷ್ಯ ಶಂಕರ್ ಸರ್ ನಮಗೆ ನೀವು ಮಾದರಿ,0
super i like it ,2
basavaraja basavaraja basu ,0
who is here after 300k likes ,0
mast mast song ,0
imraan sir super coriyagraphy ,2
super song sing by vijay prakash ,2
super taxi vali baby ,2
super sweet song ,2
hindi version release in t series ,2
ashwath ge ashwathe saati nantha mahaan natarige nanndondu doodda salaam ,0
